idx,kind,gamma_focal_prime,Delta,feasible,inner_status,gravity_value
1,F,0.9609650007465946,0.0010029941762691214,true,0,-6.992571199895687e-18
2,F,0.8533077873854227,NaN,false,-300,NaN
3,F,0.9071363940660087,1.2975009794115513,false,0,-6.466673035812956e-18
4,F,0.9340506974063016,0.20168730991834197,true,0,-4.9942121361297616e-18
5,F,0.9250700834377847,0.3868119515572119,true,0,-9.883180428563176e-18
6,F,0.9023888390433994,1.675417817158237,false,0,-7.115076756936123e-18
7,F,0.9194693270310181,0.5446159548034499,true,0,-3.815036394433369e-18
8,F,0.9085406405135392,1.019426252736738,false,0,-9.676504389433127e-18
9,F,0.9129756865224843,0.7802031587769185,true,0,-7.37257477290143e-18
10,F,0.9083132129596688,1.018404942448391,false,0,-5.78692909564138e-18
11,F,0.9095770754553028,0.9461760772324671,true,0,-5.922454367202068e-18
12,F,0.9085978544643386,1.000888411704648,false,0,-6.46455545344482e-18
13,F,0.874218896945003,NaN,false,-300,NaN
14,F,0.8914201698977724,NaN,false,-300,NaN
15,F,0.9000208082718283,2.5200525100977056,false,0,-5.908901840045999e-18
16,F,0.9195107951316259,NaN,false,-300,NaN
17,F,0.9043211312542058,1.1401238086164756,false,0,-3.0899761915836876e-18
18,F,0.9061288633377276,1.0232747323404825,false,0,-2.710505431213761e-18
19,F,0.9064713003361522,1.0335949495946355,false,0,-7.399679827213568e-18
20,F,0.9069139831285211,1.0012757526474836,false,0,-8.836247705756861e-18
21,F,0.8988105673842046,1.0650629938460425,false,0,-3.577867169202165e-18
22,F,0.9020570369170638,0.9599035070005245,true,0,-7.914675859144182e-18
23,F,0.8660282771714802,NaN,false,-300,NaN
24,F,0.8840426570442721,2.2042080091691814,false,0,-8.023096076392733e-18
25,F,0.8930498469806679,1.2524927432240442,false,0,-6.938893903907228e-18
26,F,0.8975534419488659,1.0691011143846283,false,0,-7.589415207398531e-18
27,F,0.869780046523454,NaN,false,-300,NaN
28,F,0.8848228573738681,2.4682037077048453,false,0,-5.204170427930421e-18
29,F,0.8970946354325144,NaN,false,-300,NaN
30,F,0.8923758889316075,1.4519346878323405,false,0,-3.577867169202165e-18
31,F,0.8963547820720986,NaN,false,-300,NaN
32,F,0.8962180872238168,1.2399910807428633,false,0,-4.662069341687669e-18
33,F,0.8984927707265125,1.7635040385484162,false,0,-4.7704895589362195e-18
34,F,0.8982949638650076,1.1595677187212918,false,0,-6.288372600415926e-18
35,F,0.8999298751790615,1.2666271276343908,false,0,-9.64939933512099e-18
36,F,0.8999452327675431,1.0524229761605206,false,0,-4.445228907190568e-18
37,F,0.9007076483623204,1.039641852658096,false,0,-3.957337929572091e-18
38,F,0.9010011348423035,0.9882810578110262,true,0,-7.101524229780054e-18
39,F,0.8663857836689948,NaN,false,-300,NaN
40,F,0.8836934592556491,2.477707499675394,false,0,-5.421010862427522e-18
41,F,0.8923472970489763,1.309686603226789,false,0,-6.7220534694101275e-18
42,F,0.8966742159456399,1.091862890326878,false,0,-5.7462715141731735e-18
43,F,0.8978287015265392,1.0565555517268284,false,0,-4.553649124439119e-18
44,F,0.8987565726021628,0.9987188881009678,true,0,-3.3610267347050637e-18
45,F,0.8969665475688338,1.0091304061919588,false,0,-8.131516293641283e-18
46,F,0.8972137574045324,0.9965080218217867,true,0,-5.5294310796760726e-18
47,F,0.8951254903001338,1.0602800558142278,false,0,-1.5178830414797062e-18
48,F,0.8966875159057045,0.9879543891144802,true,0,-4.87890977618477e-18
49,F,0.8529863999612183,NaN,false,-300,NaN
50,F,0.8748369579334614,NaN,false,-300,NaN
51,F,0.8857622369195829,NaN,false,-300,NaN
52,F,0.8912248764126437,2.2561408264833176,false,0,-2.710505431213761e-18
53,F,0.8795368732760512,NaN,false,-300,NaN
54,F,0.8877848214865183,NaN,false,-300,NaN
55,F,0.8919142596860213,2.099871084993888,false,0,-4.7704895589362195e-18
56,F,0.9130013355761286,NaN,false,-300,NaN
57,F,0.8939900353747288,1.2527860868702028,false,0,-6.830473686658678e-18
58,F,0.8990124029211567,1.6661352690757392,false,0,-4.228388472693467e-18
59,F,0.89505113184755,1.093675005555129,false,0,-5.204170427930421e-18
60,F,0.8970559748662149,1.0879028123904846,false,0,-5.5294310796760726e-18
61,F,0.895639989599316,1.0482028157889487,false,0,-3.903127820947816e-18
62,F,0.8967824440505335,1.0209363539593512,false,0,-6.830473686658678e-18
63,F,0.8961288200395943,1.00964123493172,false,0,-1.4094628242311558e-18
64,F,0.8965400087000496,0.9935364755750389,true,0,-4.553649124439119e-18
65,F,0.8962812645016255,1.0008251864700508,false,0,-8.131516293641283e-18
66,F,0.8964106366008375,0.9972210689298584,true,0,-6.288372600415926e-18
67,F,0.8964753226504435,0.9958664386315784,true,0,3.2526065174565133e-19
68,F,0.8965076656752465,0.9946916834576395,true,0,-5.7462715141731735e-18
69,F,0.8951871276052432,1.0424754190447412,false,0,-2.0599841277224584e-18
70,F,0.895683447753519,1.0422384099145328,false,0,-5.421010862427522e-18
71,F,0.8955302351729291,1.022011063043867,false,0,-4.445228907190568e-18
72,F,0.8958209302049884,1.0130738608990715,false,0,-5.854691731421724e-18
73,F,0.8960351219364893,1.0003260124430895,false,0,-4.336808689942018e-18
74,F,0.896104434558049,0.996031753821224,true,0,-8.673617379884035e-18
75,F,0.8955798431309319,1.001826715977229,false,0,-2.3852447794681098e-18
76,F,0.8958421388444904,0.9977434012001076,true,0,-8.023096076392733e-18
77,F,0.8954098381403726,1.0050454788833993,false,0,-5.637851296924623e-18
78,F,0.8953839122384785,1.0118246033940954,false,0,-8.239936510889834e-18
79,F,0.8956259884924315,1.0000440891831697,false,0,-5.204170427930421e-18
80,F,0.8957340636684609,0.9990768569219055,true,0,-5.5294310796760726e-18
81,F,0.8957881012564757,0.9986809386695299,true,0,-5.095750210681871e-18
82,F,0.8953665573304876,1.009672225800857,false,0,-5.312590645178972e-18
83,F,0.8955522534990986,1.0015599730614602,false,0,-8.239936510889834e-18
84,F,0.8953358890424516,1.0182456250692318,false,0,-1.4094628242311558e-18
85,F,0.895707563628306,1.0022359463843196,false,0,-2.927345865710862e-18
86,F,0.8953204806032374,1.0235999706573833,false,0,-6.396792817664476e-18
87,F,0.8958056710649589,1.003728060376437,false,0,-3.903127820947816e-18
88,F,0.8953126211697277,1.0265584965835135,false,0,-5.095750210681871e-18
89,F,0.8958600740841635,1.0049847502948788,false,0,-6.5052130349130266e-18
90,F,0.8953083116282871,1.0283113293472534,false,0,-6.179952383167375e-18
91,F,0.8958924090292145,1.0057839348866318,false,0,-3.7947076036992655e-18
92,F,0.895422127037759,1.0170453928703203,false,0,-6.396792817664476e-18
93,F,0.8957922647586019,1.001830223346974,false,0,-5.7462715141731735e-18
94,F,0.8956321329411248,1.0028233504221171,false,0,-5.5294310796760726e-18
95,F,0.8957295457438127,0.9983797142216677,true,0,-6.5052130349130266e-18
96,F,0.8950604519176859,1.0203060909147144,false,0,-4.228388472693467e-18
97,F,0.8950173755512464,1.0317599816788232,false,0,-5.204170427930421e-18
98,F,0.8953949988307494,1.011838840763948,false,0,-8.239936510889834e-18
99,F,0.895562272287281,0.9991936841054323,true,0,-5.7462715141731735e-18
100,F,0.8956459090155469,0.9987991953455589,true,0,-4.662069341687669e-18
101,F,0.8955286349909436,1.0025089709963504,false,0,-8.131516293641283e-18
102,F,0.8956033276056224,0.998661649671648,true,0,-7.37257477290143e-18
103,F,0.8947334430889473,1.0164491456968832,false,0,-0.0
104,F,0.895061564551374,0.9985284005701557,true,0,-3.144186300207963e-18
105,F,0.8947310632003288,1.0063330768934686,false,0,-2.8189256484623115e-18
106,F,0.894875241879759,0.9999973701747596,true,0,-8.239936510889834e-18
107,F,0.8948631560463269,0.9998426487396832,true,0,-2.927345865710862e-18
108,F,0.8948394131719506,1.0008890623357065,false,0,-3.469446951953614e-18
109,F,0.8945909627052244,1.0075757215585974,false,0,-2.8189256484623115e-18
110,F,0.8947334040366162,1.0001996225289098,false,0,-5.204170427930421e-18
111,F,0.8945917700931977,1.0012597443645075,false,0,-1.0625181290357943e-17
112,F,0.8946072729740966,1.0001684986637982,false,0,-4.9873299934333204e-18
113,F,0.8944999056969678,1.0015972168754061,false,0,-1.0733601507606494e-17
114,F,0.8943194233074997,1.050146777216454,false,0,-5.5294310796760726e-18
115,F,0.8939313280314092,1.031800166640199,false,0,-6.288372600415926e-18
116,F,0.8945215865974221,1.0015374058041684,false,0,-5.204170427930421e-18
117,F,0.8940134055125077,1.0270251559990737,false,0,-5.854691731421724e-18
118,F,0.8936673023258076,1.032236234756339,false,0,-5.312590645178972e-18
119,F,0.8941388658891835,1.001384125239636,false,0,-5.637851296924623e-18
120,F,0.8941443732114803,1.0002619355382407,false,0,-7.26415455565288e-18
121,F,0.893301075813878,1.0103307669709998,false,0,-7.209944447028604e-18
122,F,0.8912224318296643,1.1633992099670523,false,0,-4.662069341687669e-18
123,F,0.8928967961183352,1.0248408174466601,false,0,-6.938893903907228e-18
124,F,0.8926124300779048,1.037935592500153,false,0,-5.095750210681871e-18
125,F,0.8932733821132745,0.9996043157451311,true,0,-5.692061405548898e-18
126,F,0.8929789295867852,1.0118964833110249,false,0,-3.7947076036992655e-18
127,F,0.8927752874081176,1.0614405320197329,false,0,-5.4752209710517974e-18
128,F,0.8931261558500299,1.0046170467192257,false,0,-8.023096076392733e-18
129,F,0.8931997689816521,1.0011165488343,false,0,-6.396792817664476e-18
130,F,0.8932365755474633,0.9984980595699307,true,0,-5.2583805365546965e-18
131,F,0.8927680893698043,1.031411440336525,false,0,-2.6020852139652106e-18
132,F,0.8930328515716246,1.0613746680721468,false,0,-6.179952383167375e-18
133,F,0.8930023324586338,1.0090699177384153,false,0,-4.445228907190568e-18
134,F,0.8931194540030485,1.004857423009907,false,0,-1.3010426069826053e-18
135,F,0.8931780147752559,1.0018006520443585,false,0,-3.198396408832238e-18
136,F,0.8931058847304377,1.0054988826503508,false,0,-3.7947076036992655e-18
137,F,0.8932558427621626,0.9986646886673561,true,0,-6.2341624917916505e-18
138,F,0.8931643114662614,1.001823574523832,false,0,-2.710505431213761e-18
139,F,0.8932353465533813,0.998629141159404,true,0,-3.5236570605778894e-18
140,F,0.8931811531910049,1.0011596076835503,false,0,-5.800481622797449e-18
141,F,0.893207759861563,0.9999982183417827,true,0,-2.3852447794681098e-18
142,F,0.8930548694576571,1.006014156228856,false,0,-7.860465750519907e-18
143,F,0.8930135305792474,1.026839762910161,false,0,-6.451002926288751e-18
144,F,0.89313131465961,1.0008073843682248,false,0,-3.3610267347050637e-18
145,F,0.8930802426493457,1.0013946170458143,false,0,-3.74049749507499e-18
146,F,0.8930789326865763,1.0013070934111599,false,0,-9.540979117872439e-18
147,F,0.8928962327618846,1.003092216175046,false,0,-4.7704895589362195e-18
148,F,0.8929553917320368,0.9997295588390911,true,0,-4.336808689942018e-18
149,F,0.8927679119750771,1.0130513456545187,false,0,-5.5294310796760726e-18
150,F,0.8930393195396534,1.00501606701876,false,0,-1.8431436932253575e-18
151,F,0.8928616518535569,1.0031003586657805,false,0,-4.065758146820642e-18
152,F,0.8929085217927968,0.9975006242420178,true,0,-4.228388472693467e-18
153,F,0.892838950699346,0.9995382916258848,true,0,-4.445228907190568e-18
154,F,0.8928034718878235,1.001473797446047,false,0,-4.87890977618477e-18
155,F,0.8927710812976923,1.0029307104900542,false,0,-5.366800753803247e-18
156,F,0.8928212112935848,1.0002013301008152,false,0,-3.74049749507499e-18
157,F,0.8927811007165057,1.0028435801761062,false,0,-5.366800753803247e-18
158,F,0.8928449224547118,0.99960661698547,true,0,-5.366800753803247e-18
159,F,0.8927196796959711,1.0087778762883537,false,0,-6.938893903907228e-18
160,F,0.8929093081433233,0.9998001911292838,true,0,-3.577867169202165e-18
161,F,0.8927823010753414,1.0028833315229975,false,0,-3.144186300207963e-18
162,F,0.8928136117650266,1.0021936734014518,false,0,-6.884683795282953e-18
163,F,0.8928292671098692,0.9997754521439277,true,0,-2.6020852139652106e-18
164,F,0.8927790841584623,1.0007991461213352,false,0,-6.451002926288751e-18
165,F,0.8927906710166682,1.0006141865324065,false,0,-3.469446951953614e-18
166,F,0.8927725560645743,1.0009225387483986,false,0,-6.179952383167375e-18
167,F,0.89276349450468,1.00158161851501,false,0,-3.5236570605778894e-18
168,F,0.8927982386122203,0.9999514829786706,true,0,-5.908901840045999e-18
169,F,0.8927947143427614,1.000400052374511,false,0,-6.7220534694101275e-18
170,F,0.8928035847755209,0.9999825113974576,true,0,-6.559423143537302e-18
171,F,0.8927964764774908,1.000338389624071,false,0,-6.396792817664476e-18
172,F,0.8927973575448556,0.9999834936684666,true,0,-3.0357660829594124e-18
173,F,0.8927960219811392,0.9998975801293886,true,0,-3.469446951953614e-18
174,F,0.8926247698028424,1.0563421537785789,false,0,-6.179952383167375e-18
175,F,0.8936592811790685,1.0402637051799868,false,0,-6.396792817664476e-18
176,F,0.8927103958919909,1.0133276810575529,false,0,-4.119968255444917e-18
177,F,0.892753208936565,1.0044994575742772,false,0,-5.854691731421724e-18
178,F,0.8927746154588521,1.0033231038758588,false,0,-3.3610267347050637e-18
179,F,0.8926248821585148,1.0563396117388626,false,0,-3.469446951953614e-18
180,F,0.8938653078931239,1.0033580921657976,false,0,-3.903127820947816e-18
181,F,0.8927104329228605,1.0133185743113642,false,0,-4.662069341687669e-18
182,F,0.8930048282796383,1.000263761682441,false,0,-7.047314121155779e-18
